ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
10.191665,211.566904,13630.047308,6.524476,297.049066,468.371387,17.411747,72.720573,3.403423,0
8.983812,204.648515,15158.721748,8.645882,NaN,416.899160,14.618767,68.902945,2.445673,0
7.185276,212.483172,25645.067233,8.142513,352.869165,435.282981,8.930242,75.600980,2.959154,1
2.925174,260.458041,39233.098839,7.670149,303.402078,403.243735,11.309210,69.238445,3.678588,0
9.519660,204.080945,17258.188355,6.154073,310.716294,395.698538,17.061389,44.273379,3.994556,0
6.597292,191.787442,25039.354696,7.294577,395.739529,501.532653,14.695391,80.050031,4.318305,1
NaN,200.661925,29513.804860,7.966300,347.541419,476.201585,19.950054,NaN,3.027946,0
4.700393,195.352807,35216.534274,7.919083,335.279376,539.464648,9.852785,64.721331,3.481944,0
6.908853,184.944232,16965.314109,6.404354,351.345326,434.350219,11.812942,77.371361,4.693949,1
6.657794,205.543176,18844.037031,6.734228,363.397930,555.899038,8.006966,66.934782,3.868926,0
10.386133,200.891192,17982.387256,5.845502,338.999274,336.279707,14.319411,62.156686,4.921341,0
NaN,169.775475,37273.429223,8.027830,240.897629,454.543765,18.621698,63.519516,3.573741,1
7.005230,219.921997,26597.586447,7.351021,333.583723,379.598806,13.284691,98.965389,3.589866,0
5.746529,183.471794,35633.268511,6.066386,327.557850,354.174437,12.548871,70.525972,3.808372,0
NaN,165.892970,11566.875548,8.326155,NaN,369.289777,7.401868,66.686950,3.603090,1
NaN,178.080442,35044.371280,7.760027,357.082818,381.645131,17.551382,71.111182,3.761633,0
NaN,192.970380,11125.443537,4.954923,324.758184,332.956298,15.164574,79.264575,4.699121,0
6.281904,160.306685,17095.270070,6.730577,305.094000,424.446185,14.374967,41.279830,4.457730,1
6.227842,183.309048,38976.035214,8.247333,NaN,531.630721,15.847849,46.643589,4.599573,0
NaN,248.954655,25253.079062,8.921733,296.821034,482.846939,14.142251,69.104012,3.941074,0
7.036752,210.369104,13812.410421,8.378282,342.498361,489.545055,14.823904,69.193358,3.285372,1
6.392760,216.675543,19323.677250,5.906405,283.205517,358.174494,14.982646,41.586606,4.421528,0
10.811290,209.103050,11848.228270,10.141060,349.923229,393.186446,15.474876,66.030317,4.416184,0
7.362913,180.867801,20430.906697,6.664786,NaN,437.389526,9.675167,69.035113,3.249440,1
6.088022,162.278357,23567.132875,7.698582,372.835081,387.970635,13.663607,75.266064,4.173083,0
8.966836,228.691355,16764.854765,7.137871,320.555995,456.426489,12.599998,77.330137,3.654355,0
7.369087,198.204082,28232.018406,8.899712,289.599692,424.454254,18.156754,31.599404,2.715187,1
3.961389,173.029641,24028.405406,8.005631,391.002300,444.794277,19.945280,59.834541,4.092966,0
NaN,212.449974,5699.504942,6.647840,333.052491,269.344635,18.082490,89.816057,2.276392,0
7.70811,188.997850,15456.220086,5.047916,322.754599,523.052663,16.090193,57.285763,4.896626,1
4.27516,229.443109,26098.637956,6.525203,281.896827,508.792098,16.133203,66.654193,3.732856,0
6.848805,204.812711,20555.559572,9.775004,387.686388,389.638228,12.298753,49.452046,3.130045,0
6.504113,171.722555,20852.764496,7.704990,282.105545,359.460950,13.475273,83.622260,5.396623,1
7.301903,224.467802,23565.178404,7.554047,280.129485,487.333321,8.524864,68.940193,3.430699,0
8.861702,200.612299,15247.128031,6.050225,313.127081,521.774114,13.780427,69.870484,3.579107,0
8.185923,240.979104,23641.472028,6.611449,318.689010,410.158222,13.109911,56.913981,3.566945,1
10.893485,177.734357,25702.518673,7.659830,312.399335,383.199585,17.472109,42.814570,3.634970,0
4.252985,149.938655,20497.822225,3.271144,302.819823,427.113756,16.086949,68.200877,3.588300,0
6.149185,150.563594,20596.391231,6.906911,NaN,431.651283,12.829380,64.394907,4.275615,1
6.798097,198.116381,35883.780110,7.051814,NaN,470.493545,10.888639,58.473804,3.571623,0
6.729830,229.407784,23114.031833,9.733356,321.160463,521.835525,13.140447,68.252067,4.724322,0
7.080446,196.658947,36966.853319,8.986784,294.315733,530.052919,13.822057,85.777222,2.664946,1
11.496702,195.989486,14158.157283,7.235224,311.965093,357.522599,19.321722,82.350013,3.132253,0
5.924540,186.620068,44376.187382,6.614180,341.637774,273.446838,12.758115,59.456691,4.224343,0
6.628427,215.245532,18059.330852,6.931787,NaN,374.455062,11.621074,77.940822,3.405279,1
5.808239,195.514516,43110.503721,7.368819,281.918918,325.831360,15.047019,51.294792,4.819064,0
6.783888,193.653581,13677.106441,5.171454,323.728663,477.854687,15.056064,NaN,3.250022,0
4.704698,160.211822,5128.457646,8.283069,357.731077,344.693740,14.219532,34.288413,4.109925,1
NaN,183.521107,20461.252710,7.333212,333.119476,356.369022,20.179029,67.019903,4.886634,0
7.390897,219.335978,25574.091721,8.760434,NaN,553.057663,17.730371,60.598432,4.325132,0
7.976901,234.779380,15360.835068,5.736027,377.178119,613.633548,14.191274,48.915881,4.753608,1
5.679330,182.145266,17909.115626,7.538592,NaN,546.895144,15.219355,81.555597,3.292071,0
6.470152,176.736376,30594.280675,4.393138,324.659233,524.909781,16.614248,84.299703,3.125391,0
6.809645,179.719521,35001.144792,8.681983,NaN,360.932804,13.633350,72.717920,3.183804,1
7.783306,196.815952,24789.354734,6.548497,331.036776,372.764982,12.066182,14.343161,5.045620,0
6.930391,190.189388,25780.059077,6.259353,331.030251,481.737559,14.049483,70.586360,3.699796,0
NaN,177.685356,20325.702131,5.849570,353.626768,279.664920,13.964321,44.542985,4.032267,1
6.316471,187.030116,32651.802764,8.149178,314.208346,463.341217,14.243421,60.269180,4.902735,0
9.302441,236.580794,5230.630430,8.300402,NaN,367.897563,12.863992,18.101222,3.675985,0
6.967697,177.055890,22886.965735,6.430935,315.282902,507.790062,15.288038,35.767601,4.819637,1
8.605374,217.043128,22970.957279,7.409957,NaN,264.699473,16.692946,46.501658,3.665323,0
7.421998,220.385314,15772.653170,9.157615,319.912939,463.296914,16.981660,80.269354,3.603610,0
6.444555,166.635180,24855.830042,9.492361,287.412380,479.479409,10.697068,65.655326,3.551905,1
NaN,162.978560,26281.297812,8.523671,369.862672,403.600024,12.388244,NaN,5.185642,0
6.583065,163.361604,17977.693938,6.542088,NaN,383.124504,18.094544,44.136469,3.772859,0
6.277742,149.563282,15751.449150,8.257751,317.501440,605.398375,15.218378,82.703470,5.255012,1
7.057553,177.674305,13129.149842,7.312352,367.328533,393.740497,16.356320,53.841797,4.486403,0
6.204429,211.640958,35439.687840,6.236836,314.131317,552.462792,8.660869,56.350096,4.106808,0
NaN,166.922980,21190.154943,6.589980,285.899385,410.688297,15.290614,75.595222,2.505464,1
4.850104,186.676176,32808.307503,7.496263,293.757927,392.700493,10.630769,85.157983,3.885386,0
9.066628,203.384123,22710.458374,5.962837,321.585936,496.161452,18.367621,76.416510,4.055421,0
9.014357,225.367519,49009.924656,6.002653,296.630899,445.768812,16.254112,83.891129,4.549419,1
NaN,202.614372,31606.348826,6.464581,NaN,380.974672,13.460449,67.059118,4.775121,0
4.713117,209.342051,20070.567792,6.591109,301.965541,354.170181,14.023834,89.650788,3.923356,0
7.781664,216.782881,35055.616490,7.784203,306.643336,447.167101,10.609545,36.872086,4.822967,1
4.560917,165.773119,22939.144377,7.988232,352.793528,323.783277,13.564150,79.316585,4.123622,0
10.581386,213.776439,11298.450091,7.668897,300.184622,497.169128,17.971295,83.345304,2.966946,0
6.084360,155.271425,27310.060848,7.817129,NaN,436.988934,12.657512,NaN,4.298111,1
9.130828,209.743044,11643.663476,6.594682,326.394577,509.661782,11.274065,67.528288,3.074134,0
7.574261,227.984665,8672.527773,7.335362,NaN,433.679543,11.238914,54.865889,3.686759,0
7.154736,198.147326,32680.977991,8.972661,283.108492,531.602634,19.806287,81.926826,4.629956,1
NaN,185.121996,16110.183643,6.444435,355.567366,386.508599,11.215654,38.041516,2.840893,0
6.138785,158.422129,20129.978820,6.812143,352.229961,373.843620,13.417813,80.731097,4.677290,0
6.748812,166.390915,22475.092960,8.895422,317.620346,527.459640,12.819270,55.536263,3.312513,1
4.233559,194.975044,22185.763963,7.116809,377.846903,355.817097,14.859198,62.016383,3.515672,0
5.276324,186.382590,42063.874405,6.862988,319.837985,312.002533,18.964418,71.398976,3.883029,0
8.128270,231.167537,19954.575554,5.138838,349.067363,386.071149,15.018085,63.340968,4.678742,1
5.571020,189.728229,26138.097610,8.832762,361.855549,434.051253,16.166931,88.727373,3.931307,0
6.776879,189.438813,19663.791312,8.386404,375.457345,420.357392,14.831560,61.050420,3.322065,0
NaN,205.235194,22613.297485,6.485810,266.639384,313.009639,11.623605,28.400877,3.978495,1
NaN,155.317562,22911.614486,8.315816,409.586373,424.779664,16.293229,84.892418,4.825702,0
7.239416,211.872828,13911.826629,8.204071,345.043983,494.416910,15.416475,32.745611,4.531825,0
6.335683,164.070372,26594.352076,7.381256,338.429462,607.102573,14.929150,113.048886,4.578861,1
8.527142,217.394778,3413.081633,5.670027,337.631073,615.611167,14.926751,82.590152,2.649424,0
6.552279,190.547678,15362.452383,6.928597,356.317975,353.063659,14.896210,NaN,3.443385,0
5.940476,175.637730,17177.071037,10.410835,307.997631,402.887309,15.152004,74.354423,3.997970,1
4.570854,194.967945,44260.191179,8.030452,NaN,460.779058,17.942185,79.008272,4.484186,0
8.408766,210.795406,27662.397101,6.634210,291.687653,555.580978,12.344834,67.061824,2.372791,0
7.614878,246.030856,33347.971098,8.222533,345.808809,445.766853,10.763691,98.368656,2.990781,1
8.903734,194.216275,13319.495705,5.566896,323.424362,317.349244,17.130158,61.428791,4.365170,0
7.986399,202.093940,20447.490132,5.689518,NaN,477.668836,12.258396,43.841692,4.814779,0
6.718249,197.617494,21043.626929,6.630675,337.038752,641.525845,15.554506,63.684352,4.488904,1
9.459931,222.894659,14450.175747,6.790914,293.746321,433.145005,9.069161,67.906813,3.322890,0
7.366915,185.043597,14151.760083,5.584369,324.570459,336.956867,15.233826,49.997034,3.051317,0
6.866357,185.631487,13979.381750,7.043425,375.434032,462.535115,17.194992,74.557790,4.346154,1
6.040282,139.770872,20472.874588,6.810978,357.593277,488.274930,15.882252,53.279042,5.761580,0
6.062738,224.841181,25842.581279,9.463391,NaN,385.391619,13.074750,85.351214,4.369455,0
NaN,142.277413,21208.618285,9.502685,NaN,429.690156,16.292718,58.962902,2.601518,1
NaN,171.166646,20412.283908,6.896318,367.189514,354.270345,16.403175,63.257907,3.978933,0
7.856471,204.783428,5619.135558,5.816703,343.545419,432.04312,14.947720,55.961613,4.534681,0
7.553845,212.264441,14319.401370,5.793012,362.852654,450.53591,18.176483,NaN,4.374564,1
4.663492,170.951830,41452.625574,8.725765,362.415419,378.14900,16.274051,60.618754,3.742293,0
5.158396,189.295789,35086.396963,6.736118,340.871819,331.586726,12.909798,61.344664,4.645852,0
7.366672,234.200641,15547.186626,7.851400,364.105692,393.253915,15.161577,64.732311,3.394450,1
5.726336,191.752290,35899.280309,8.066654,378.774605,307.987551,12.568721,60.192351,3.912289,0
NaN,197.570736,17439.444061,6.226491,NaN,406.014794,16.690266,68.969018,3.458320,0
6.567760,187.666379,20156.578623,7.298510,NaN,390.426889,12.353896,85.214369,3.824428,1
10.933111,162.424918,18846.634913,7.085261,NaN,593.725764,14.977233,60.690580,3.894989,0
6.399081,230.027933,23037.076833,10.517848,316.072561,452.974480,13.625533,NaN,2.620538,0
6.333640,185.436340,18506.288609,6.572682,356.971033,366.813108,16.439629,76.764385,3.982002,1
4.281522,188.783577,22330.466787,6.957676,325.160819,306.692504,16.274857,82.595223,4.371167,0
7.394256,207.963038,29917.820209,7.816294,NaN,392.496665,13.173426,79.780438,4.263193,0
5.892413,139.362253,11006.048507,5.311990,339.327905,446.494394,10.567071,89.692883,3.311813,1
7.948488,197.594542,23602.187832,7.098458,NaN,394.767989,14.876694,78.974227,3.891124,0
4.443851,240.167901,24070.263651,9.768406,338.052437,533.968647,11.877582,69.036523,5.038119,0
7.918039,197.357588,22899.062914,8.283955,295.351070,358.097386,12.957785,71.694351,3.386110,1
6.825647,176.841063,12838.914373,5.792425,393.798648,447.289115,15.821346,104.230949,2.804480,0
8.247148,175.911830,9913.963346,4.974506,324.433308,302.200496,11.070511,71.438165,3.941969,0
6.549125,194.276857,7412.798059,5.836980,354.821194,361.037238,11.672191,57.316977,4.421059,1
7.285371,169.149190,17375.970745,9.404687,394.092424,373.190282,15.260510,80.795985,3.694482,0
4.902159,214.643756,28278.789276,9.915647,337.137553,375.036369,15.503144,61.591036,3.499049,0
6.804796,223.995701,17196.054711,7.112622,374.309131,344.718314,15.457383,60.151346,4.847313,1
5.984941,180.776562,33244.555597,8.086517,364.706394,392.971020,20.471817,50.141602,3.488675,0
6.863136,194.586659,23610.517563,8.193416,346.768052,439.229616,14.659741,89.027196,4.319777,0
NaN,203.054310,20106.106840,8.682330,351.335696,346.030544,11.556302,62.951527,4.704273,1
5.368988,250.660916,15973.686891,6.416298,277.151938,334.819954,15.684362,44.040382,3.737883,0
6.669532,190.751165,16246.173191,6.372975,324.341893,383.245825,7.852086,86.440561,1.964863,0
7.176171,206.294901,25794.950190,7.794727,321.284079,485.254430,15.574877,49.151960,4.742967,1
4.016590,255.616569,28612.266107,7.340595,290.690661,442.385118,9.305733,71.342132,4.417134,0
7.595670,207.115470,13486.142191,6.192663,328.209566,452.445746,14.810630,88.020365,3.403393,0
7.085096,206.676675,21823.094256,5.889945,NaN,387.618111,17.679898,55.023286,3.932839,1
NaN,254.125389,9959.135015,4.008584,NaN,364.806273,11.316645,59.353221,3.170543,0
8.163076,183.161853,20335.676510,6.028559,333.084455,475.296471,18.248098,49.604842,3.287244,0
7.201702,147.711086,37308.994159,5.677451,279.164446,395.976824,13.326125,63.626894,3.883250,1
7.719001,196.007518,13939.294022,6.935551,345.653662,423.203533,16.836786,89.338649,2.884819,0
8.870278,193.369948,16854.129457,5.180106,318.354612,355.470925,19.032219,58.809199,4.182741,0
7.776044,215.533795,38895.356136,7.764668,342.262498,349.431099,6.124625,65.832990,5.425946,1
5.983731,221.557383,18438.823395,6.654372,316.778999,443.543934,19.136379,53.661823,3.849383,0
8.769676,215.368742,13969.438863,7.548543,322.799070,369.016667,18.919188,54.755214,3.776718,0
NaN,209.751955,20214.216552,6.045078,323.788383,539.464723,20.278990,72.735207,4.258489,1
7.732602,166.986825,18445.743458,7.172851,NaN,453.385632,13.111402,77.232127,3.854994,0
4.737391,215.529511,30684.211642,8.781905,NaN,313.513502,11.070289,62.914421,3.853388,0
7.046549,128.482517,30569.810551,4.449123,281.724714,348.264591,15.142006,58.157304,2.869226,1
8.847881,190.700853,11705.072282,6.663397,380.592491,386.464151,16.319105,85.693649,4.143451,0
7.790875,196.478712,24061.349596,6.785685,350.117254,471.518536,15.343316,44.544627,3.076214,0
NaN,199.845875,12635.367704,7.886383,332.615154,293.834264,13.217536,54.549618,4.480574,1
7.561833,170.175157,23254.009619,7.583327,328.702630,397.587974,16.140317,66.746781,4.032150,0
NaN,238.409598,26493.076207,8.669944,311.553679,369.283864,11.759930,91.239299,3.241267,0
7.73288,189.509811,47022.745845,8.226725,287.087053,567.722281,14.980054,71.206209,3.510728,1
8.75856,174.728686,25564.767564,8.070255,NaN,371.915171,14.943699,47.185566,4.444376,0
6.087306,214.556086,11628.336675,7.231927,NaN,344.072028,13.232308,98.686620,3.666672,0
6.266800,187.829617,27577.213623,9.141597,322.917848,277.050802,13.290252,59.454325,3.652845,1
NaN,188.445469,28791.614416,8.040356,382.009477,422.234861,10.575690,63.235365,3.228379,0
7.651294,200.717051,11699.133550,6.648273,349.255445,420.828362,18.863817,52.908851,3.258042,0
6.630252,160.920384,22557.779576,5.305394,338.630828,416.898071,15.793101,53.276033,5.181202,1
3.832917,218.723840,23535.028901,6.475402,352.505898,421.183478,19.273561,58.903698,4.768660,0
4.771491,200.374076,48002.084596,9.165239,340.310176,310.927835,18.768328,63.664155,3.936973,0
6.775631,154.372543,15525.393963,6.084133,343.032161,597.979274,17.118543,56.124024,3.017544,1
3.730128,230.299455,16892.895662,6.997172,323.520471,456.905704,10.342146,47.095506,4.943032,0
NaN,190.630636,26913.373486,4.649166,302.417529,509.284869,16.198948,64.101951,3.452822,0
NaN,204.737292,25680.717388,7.980193,318.677273,311.635574,20.376838,69.020530,4.323785,1
5.801571,201.892474,15327.879723,6.860647,328.932585,281.085032,19.812484,55.397564,4.425378,0
5.392058,198.017165,19900.407838,7.843226,348.951924,419.813956,14.616509,80.568252,2.978925,0
8.164992,278.340358,29045.261138,7.992914,334.551966,384.783185,17.406626,64.210767,4.162496,1
3.678432,187.496704,23103.410444,7.145145,NaN,350.540480,10.140068,67.456180,4.480109,0
5.477283,165.436093,29046.083515,5.523011,370.893085,488.774595,17.265186,80.234797,6.357439,0
7.773758,251.462844,21688.616943,6.194910,395.088245,355.831683,14.324552,67.584311,4.040974,1
5.143587,180.382619,32740.564661,7.988893,328.437430,389.242148,13.943183,NaN,3.096164,0
6.364156,193.506903,22958.009993,6.674635,NaN,432.194357,16.271825,64.576851,4.764412,0
7.295141,182.406645,13706.186808,5.887885,300.608233,424.650179,18.063470,73.836909,5.056104,1
6.628256,198.865743,15911.357509,7.517906,342.015924,437.918625,15.005742,38.845958,4.464457,0
NaN,226.765646,39942.953898,8.594715,NaN,538.621803,13.744749,NaN,4.863378,0
NaN,129.883297,8906.975623,6.827901,327.551789,525.224717,17.657411,32.185378,3.842114,1
NaN,196.083556,18592.083920,7.245436,321.814033,552.879034,15.664786,81.080826,4.762872,0
8.347949,231.203101,13533.230033,7.623604,313.671127,527.380871,18.663901,58.052866,4.217861,0
7.657542,230.820008,35056.232234,7.656807,364.130141,305.629409,18.481396,72.205075,4.792527,1
3.102076,198.488651,45148.808118,7.821650,324.644080,427.216764,15.530123,54.574254,4.248075,0
6.615982,194.980636,20919.051434,6.136370,NaN,383.122057,9.684376,41.337775,4.635709,0
7.664794,223.578473,20259.725850,7.385414,351.161331,510.046897,14.205221,73.192470,5.481691,1
4.497585,193.936515,27768.382870,6.906348,330.430700,556.032922,22.618411,81.265816,4.965739,0
